lat,lon,value
24.75,69.75,-3.8098907
24.75,70.0,-3.791336
24.75,70.25,-3.6282501
24.75,70.5,-3.6995392
24.75,70.75,-4.010086
24.75,71.0,-4.396805
24.75,71.25,-4.5677032
24.75,71.5,-4.0921173
24.75,71.75,-3.1302032
24.75,72.0,-2.4466095
24.75,72.25,-1.8147736
24.75,72.5,-1.2053986
24.75,72.75,-0.5579376
24.75,73.0,0.29362488
24.75,73.25,0.21159363
24.75,73.5,-0.5149689
24.75,73.75,-1.532547
24.75,74.0,-1.947586
24.75,74.25,-2.1428986
24.75,74.5,-1.7473907
24.75,74.75,-1.5364532
24.75,75.0,-1.2610626
24.75,75.25,-1.3596954
24.75,75.5,-1.7073517
24.75,75.75,-1.845047
24.75,76.0,-1.7366486
24.75,76.25,-1.4573517
24.75,76.5,-0.93489075
24.75,76.75,-0.360672
24.75,77.0,0.04069519
24.75,77.25,0.37174988
24.75,77.5,0.5045624
24.75,77.75,0.54948425
24.75,78.0,-0.38508606
24.75,78.25,-0.8079376
24.75,78.5,-0.69758606
24.75,78.75,-0.58332825
24.75,79.0,-0.60383606
24.75,79.25,-0.23860168
24.75,79.5,-0.015945435
24.75,79.75,0.10319519
24.75,80.0,0.37565613
24.75,80.25,0.86198425
24.75,80.5,0.8444061
24.75,80.75,0.84928894
24.75,81.0,0.72428894
24.75,81.25,0.6334686
24.75,81.5,0.75553894
24.75,81.75,0.842453
24.75,82.0,0.6959686
24.75,82.25,0.7457733
24.75,82.5,0.7506561
24.75,82.75,0.7740936
24.75,83.0,0.7565155
24.75,83.25,1.0397186
24.75,83.5,0.98698425
24.75,83.75,0.65104675
24.75,84.0,0.58854675
24.75,84.25,0.7828827
24.75,84.5,0.9108124
24.75,84.75,0.98210144
24.75,85.0,1.2028046
24.75,85.25,1.3824921
24.75,85.5,1.568039
24.75,85.75,1.2340546
24.75,86.0,1.2535858
24.75,86.25,0.74967957
24.75,86.5,0.28483582
24.75,86.75,0.09928894
24.75,87.0,-0.14778137
24.75,87.25,-0.4778595
24.75,87.5,-0.5930939
24.75,87.75,-0.5999298
24.75,88.0,-1.041336
24.75,88.25,-1.3333282
24.75,88.5,-1.3938751
24.75,88.75,-1.4173126
24.75,89.0,-1.3430939
24.75,89.25,-1.3098907
24.75,89.5,-1.391922
24.75,89.75,-1.3870392
24.75,90.0,-1.282547
24.75,90.25,-1.0540314
24.75,90.5,-0.7874298
24.75,90.75,-0.41633606
24.5,47.75,0.50553894
24.5,48.0,0.17936707
24.5,48.25,-0.3421173
24.5,48.5,-1.1048126
24.5,48.75,-1.7581329
24.5,49.0,-2.1526642
24.5,49.25,-2.4251251
24.5,49.5,-2.5335236
24.5,49.75,-2.4934845
24.5,50.0,-2.6868439
24.5,50.25,-2.805008
24.5,50.5,-2.9173126
24.5,50.75,-3.0061798
24.5,51.0,-3.1253204
24.5,51.25,-3.454422
24.5,51.5,-4.3372345
24.5,51.75,-4.9739532
24.5,52.0,-5.2053986
24.5,52.25,-5.166336
24.5,52.5,-5.181961
24.5,52.75,-5.0940704
24.5,53.0,-5.056961
24.5,53.25,-4.8792267
24.5,53.5,-4.7766876
24.5,53.75,-4.6028595
24.5,54.0,-4.3040314
24.5,54.25,-3.5139923
24.5,54.5,-2.5374298
24.5,54.75,-1.4680939
24.5,55.0,-1.4798126
24.5,55.25,-1.4895782
24.5,55.5,-1.7278595
24.5,55.75,-1.7766876
24.5,56.0,-1.0813751
24.5,56.25,-0.16438293
24.5,56.5,-0.23469543
24.5,56.75,-0.83821106
24.5,57.0,-1.306961
24.5,57.25,-0.9134064
24.5,57.5,-0.18293762
24.5,57.75,0.639328
24.5,58.0,1.3395233
24.5,58.25,1.7887421
24.5,58.5,1.8785858
24.5,58.75,1.5475311
24.5,59.0,0.9547577
24.5,59.25,0.43522644
24.5,59.5,-0.02961731
24.5,59.75,-0.44465637
24.5,60.0,-0.69758606
24.5,60.25,-1.0315704
24.5,60.5,-1.4104767
24.5,60.75,-1.8802032
24.5,61.0,-2.3528595
24.5,61.25,-2.7532501
24.5,61.5,-3.0999298
24.5,61.75,-3.2229767
24.5,62.0,-3.1839142
24.5,62.25,-2.744461
24.5,62.5,-2.1360626
24.5,62.75,-1.2464142
24.5,63.0,-0.298172
24.5,63.25,0.30436707
24.5,63.5,0.47135925
24.5,63.75,0.49284363
24.5,64.0,0.16667175
24.5,64.25,-0.17805481
24.5,64.5,-0.5745392
24.5,64.75,-0.9417267
24.5,65.0,-1.1702423
24.5,65.25,-1.2561798
24.5,65.5,-1.1487579
24.5,65.75,-1.1468048
24.5,66.0,-1.1116486
24.5,66.25,-1.7708282
24.5,66.5,-2.6829376
24.5,66.75,-3.532547
